text_id,file_path,paper_title,paper_discipline,student_level,discipline_cat,level_cat,student_gender,speaker_status,speaker_l1,paper_type,paper_features
PSY.G0.02.2,data/text_data/micusp_body/PSY.G0.02.2.txt,Review of Rosenhan: On Being Sane in Insane Places ,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Essay,Reference to sources
PSY.G0.03.1,data/text_data/micusp_body/PSY.G0.03.1.txt,Negative Effects of Early-Onset Puberty in Girls,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G0.04.1,data/text_data/micusp_body/PSY.G0.04.1.txt,"Metagames: An Analysis, Interpretation, and Application to the Theory of Mind Through a Consideration of the Prisoner&#226;&#128;&#153;s Dilemma",Psychology,Final Year Undergraduate,PSY,G0,M,NNS,Mandarin,ResearchPaper,"Abstract, Tables, graphs or figures, Discussion of results section"
PSY.G0.05.1,data/text_data/micusp_body/PSY.G0.05.1.txt,Immigrant Life History Paper,Psychology,Final Year Undergraduate,PSY,G0,M,NNS,Mandarin,Report,Reference to sources
PSY.G0.06.1,data/text_data/micusp_body/PSY.G0.06.1.txt,Advanced Methods in Organizational Psychology Literature Review,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Literature review section, Reference to sources"
PSY.G0.07.1,data/text_data/micusp_body/PSY.G0.07.1.txt,Homosexuality: A Literature Review,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,Reference to sources
PSY.G0.08.1,data/text_data/micusp_body/PSY.G0.08.1.txt,Subliminal Message Effect on Color Preference and Self Esteem,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.08.2,data/text_data/micusp_body/PSY.G0.08.2.txt,Initial Perspective,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.09.1,data/text_data/micusp_body/PSY.G0.09.1.txt,Perceptual Fluency Effects on Status-quo Response Styles,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.10.1,data/text_data/micusp_body/PSY.G0.10.1.txt,Can Vouchers Improve the US School System?,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.10.2,data/text_data/micusp_body/PSY.G0.10.2.txt,Investing the Learning Technologies,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Essay,Reference to sources
PSY.G0.11.1,data/text_data/micusp_body/PSY.G0.11.1.txt,Psychology Underground of Power: Cell Phones,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,ResponsePaper,
PSY.G0.11.2,data/text_data/micusp_body/PSY.G0.11.2.txt,Architecture and Power: William L. Clements Library,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,"Tables, graphs or figures"
PSY.G0.12.1,data/text_data/micusp_body/PSY.G0.12.1.txt,Longitudinal Syndrome Follow-Up: PTSD,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.13.1,data/text_data/micusp_body/PSY.G0.13.1.txt,Duality and the Mind,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Essay,Reference to sources
PSY.G0.14.1,data/text_data/micusp_body/PSY.G0.14.1.txt,The Possible Effects of Isolation and Conspecifics in the Emission of 22kHz USVs in Adult Rats,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Vietnamese,Proposal,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.14.2,data/text_data/micusp_body/PSY.G0.14.2.txt,Circadian Rhythms,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Vietnamese,Report,
PSY.G0.15.1,data/text_data/micusp_body/PSY.G0.15.1.txt,The Cultural Effects on the Self,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Greek,Essay,Reference to sources
PSY.G0.16.1,data/text_data/micusp_body/PSY.G0.16.1.txt,The Role of Gender in Physically Interactive Play: An Observation Study,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.17.1,data/text_data/micusp_body/PSY.G0.17.1.txt,Prevention Mechanisms for Clinical and Sub-Clinical Eating Disorders: A Proposal Study,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Proposal,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.17.2,data/text_data/micusp_body/PSY.G0.17.2.txt,Psychodynamic Theory in Therapy Techniques,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,
PSY.G0.18.1,data/text_data/micusp_body/PSY.G0.18.1.txt,Multi-Dimensional Assessment of Creativity,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.19.1,data/text_data/micusp_body/PSY.G0.19.1.txt,Thoughts on Positive Psychology,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResponsePaper,
PSY.G0.19.2,data/text_data/micusp_body/PSY.G0.19.2.txt,Throwing Caution to the Wind,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResponsePaper,
PSY.G0.19.3,data/text_data/micusp_body/PSY.G0.19.3.txt,If Only I Had Read Ahead,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,CreativeWriting,
PSY.G0.20.1,data/text_data/micusp_body/PSY.G0.20.1.txt,Experience Paper: Adult Rehabilitation at the University of Michigan Hospital,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,
PSY.G0.21.1,data/text_data/micusp_body/PSY.G0.21.1.txt,Fear Conditioning Lab,Psychology,Final Year Undergraduate,PSY,G0,M,NNS,Arabic,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.23.1,data/text_data/micusp_body/PSY.G0.23.1.txt,Evaluation of Psychology class,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Essay,
PSY.G0.23.2,data/text_data/micusp_body/PSY.G0.23.2.txt,The influence of hormones on spatial performance and maternal behavior in rodents,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,
PSY.G0.24.1,data/text_data/micusp_body/PSY.G0.24.1.txt,Behavior of the Indri indri,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Report,Reference to sources
PSY.G0.26.1,data/text_data/micusp_body/PSY.G0.26.1.txt,Critical Review of Whorf: An American Indian Model of the Universe,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,Critique,Reference to sources
PSY.G0.27.1,data/text_data/micusp_body/PSY.G0.27.1.txt,Gender Stereotypes and Mathematics Lab Performance,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.28.1,data/text_data/micusp_body/PSY.G0.28.1.txt,Political Generations in America,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Reference to sources"
PSY.G0.29.1,data/text_data/micusp_body/PSY.G0.29.1.txt,Through the Eyes of Immigrants:  An Analysis of Three Life Histories,Psychology,Final Year Undergraduate,PSY,G0,M,NS,,ResearchPaper,Reference to sources
PSY.G0.30.1,data/text_data/micusp_body/PSY.G0.30.1.txt,"The Relationship between Depressed Mood and Perceived Parental Alienation, Trust, and Pride in Academic Accomplishments",Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Marathi,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
PSY.G0.31.1,data/text_data/micusp_body/PSY.G0.31.1.txt,Race Relations between Asian Americans and African Americans,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.32.1,data/text_data/micusp_body/PSY.G0.32.1.txt,The Psychology and Socialization of Male Rape,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.32.2,data/text_data/micusp_body/PSY.G0.32.2.txt,Diagnosis of Actress with Mental Disorder,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Definitions, Methodology section, Discussion of results section, Reference to sources"
PSY.G0.33.1,data/text_data/micusp_body/PSY.G0.33.1.txt,Just Bad Genes,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResponsePaper,"Tables, graphs or figures"
PSY.G0.34.1,data/text_data/micusp_body/PSY.G0.34.1.txt,John/Joan Case Study and the Obedience Study,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Korean,Critique,"Definitions, Reference to sources"
PSY.G0.34.2,data/text_data/micusp_body/PSY.G0.34.2.txt,The Trouble with Evan,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Korean,Essay,Reference to sources
PSY.G0.35.1,data/text_data/micusp_body/PSY.G0.35.1.txt,Forrest Gump and Child Development,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.36.1,data/text_data/micusp_body/PSY.G0.36.1.txt,Attention Deficit Hyperactivity Disorder,Psychology,Final Year Undergraduate,PSY,G0,F,NNS,Hindi,Report,Reference to sources
PSY.G0.37.1,data/text_data/micusp_body/PSY.G0.37.1.txt,Bilingual Education,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Essay,Reference to sources
PSY.G0.38.1,data/text_data/micusp_body/PSY.G0.38.1.txt,Sexual Education in Adolescence,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Literature review section, Reference to sources"
PSY.G0.38.2,data/text_data/micusp_body/PSY.G0.38.2.txt,Increasing women in math and science,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Critique,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G0.39.1,data/text_data/micusp_body/PSY.G0.39.1.txt,Gender Development: Differences in Verbal Communications and Physical Interactions across Age Groups,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,ResearchPaper,"Abstract, Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G0.40.1,data/text_data/micusp_body/PSY.G0.40.1.txt,Biopsychosocial Effects of Rheumatoid Arthritis,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Definitions, Reference to sources"
PSY.G0.40.2,data/text_data/micusp_body/PSY.G0.40.2.txt,Case Study of Mary Kate Olsen,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Abstract, Reference to sources"
PSY.G0.41.1,data/text_data/micusp_body/PSY.G0.41.1.txt,The Effects of Adoptee Status on Identity Formation in Adolescence,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.42.1,data/text_data/micusp_body/PSY.G0.42.1.txt,The Broken Cord Assignment,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,"Definitions, Reference to sources"
PSY.G0.42.2,data/text_data/micusp_body/PSY.G0.42.2.txt,There Are No Children Here Assignment,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Report,Reference to sources
PSY.G0.43.1,data/text_data/micusp_body/PSY.G0.43.1.txt,Sleep Grant Proposal,Psychology,Final Year Undergraduate,PSY,G0,F,NS,,Proposal,"Tables, graphs or figures, Methodology section, Definitions, Discussion of results section, Literature review section, Reference to sources"
PSY.G1.01.1,data/text_data/micusp_body/PSY.G1.01.1.txt,Complexity Theory and Psychological Inquiry,Psychology,First Year Graduate,PSY,G1,M,NS,,Report,Reference to sources
PSY.G1.02.1,data/text_data/micusp_body/PSY.G1.02.1.txt,Is Trauma Research Unethical?,Psychology,First Year Graduate,PSY,G1,F,NNS,Marathi,Report,"Literature review section, Reference to sources"
PSY.G1.03.1,data/text_data/micusp_body/PSY.G1.03.1.txt,The Effects of Musical Training on Cognitive Ability,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,"Abstract, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G1.04.1,data/text_data/micusp_body/PSY.G1.04.1.txt,"Exam: Cultural Divergence, Terror, and Social Judgment",Psychology,First Year Graduate,PSY,G1,M,NS,,Report,
PSY.G1.05.1,data/text_data/micusp_body/PSY.G1.05.1.txt,Improving Affective Forecasting,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,Reference to sources
PSY.G1.06.1,data/text_data/micusp_body/PSY.G1.06.1.txt,Self-Enhancing Ingroup Stereotyping,Psychology,First Year Graduate,PSY,G1,F,NS,,Proposal,"Methodology section, Problem-solution pattern, Literature review section, Reference to sources"
PSY.G1.07.1,data/text_data/micusp_body/PSY.G1.07.1.txt,Emotion and the Ultimatum Game: How Rumination and,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,Reference to sources
PSY.G1.08.1,data/text_data/micusp_body/PSY.G1.08.1.txt,The relation of social address variables to developmental outcomes,Psychology,First Year Graduate,PSY,G1,F,NS,,Critique,
PSY.G1.09.1,data/text_data/micusp_body/PSY.G1.09.1.txt,Bio-ecological theory in socialization and ASD,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,Reference to sources
PSY.G1.10.1,data/text_data/micusp_body/PSY.G1.10.1.txt,Applying Erikson: a proposed model,Psychology,First Year Graduate,PSY,G1,F,NS,,Critique,"Definitions, Problem-solution pattern, Tables, graphs or figures, Reference to sources"
PSY.G1.11.1,data/text_data/micusp_body/PSY.G1.11.1.txt,The Psychological Well-Being of Latino/a Adolescents,Psychology,First Year Graduate,PSY,G1,F,NNS,German And Spanish,Report,"Definitions, Reference to sources"
PSY.G1.11.3,data/text_data/micusp_body/PSY.G1.11.3.txt,The moderating effects of cultural values and racial/cultural identity in the relation between gender and the psychological well-being of Latino adolescents,Psychology,First Year Graduate,PSY,G1,F,NNS,German And Spanish,Proposal,"Literature review section, Reference to sources"
PSY.G1.11.4,data/text_data/micusp_body/PSY.G1.11.4.txt,Treating psychopathology in adults,Psychology,First Year Graduate,PSY,G1,F,NNS,German And Spanish,Essay,Reference to sources
PSY.G1.11.5,data/text_data/micusp_body/PSY.G1.11.5.txt,Final paper scholarship women of color,Psychology,First Year Graduate,PSY,G1,F,NNS,German And Spanish,Critique,Reference to sources
PSY.G1.12.1,data/text_data/micusp_body/PSY.G1.12.1.txt,Changes in social functioning during the transition to retirement communities,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,Reference to sources
PSY.G1.13.1,data/text_data/micusp_body/PSY.G1.13.1.txt,Risk and Protective Factors for Youth Violence Exposure,Psychology,First Year Graduate,PSY,G1,F,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.01.1,data/text_data/micusp_body/PSY.G2.01.1.txt,"The Mediating Effects of Explanatory Style: Examining Blood Pressure, Preventative Health Behaviors, and Compliance with Medical Regimes in a Diverse Sample of Hypertensive Women",Psychology,Second Year Graduate,PSY,G2,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures, Reference to sources"
PSY.G2.02.1,data/text_data/micusp_body/PSY.G2.02.1.txt,School Readiness: Research on Children's Transition to Schooling,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Definitions, Reference to sources"
PSY.G2.02.2,data/text_data/micusp_body/PSY.G2.02.2.txt,The Role of Symbolic Gestures in Early Language Development,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.02.3,data/text_data/micusp_body/PSY.G2.02.3.txt,"Do Bilingual Foreign Language Learners have a Unique Learning Profile?  An Examination of their Learning Strategies, Motivation, and Achievement",Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Problem-solution pattern, Literature review section, Reference to sources"
PSY.G2.03.1,data/text_data/micusp_body/PSY.G2.03.1.txt,Development of Prefrontal Cortex in Adolescence,Psychology,Second Year Graduate,PSY,G2,F,NS,,Essay,Reference to sources
PSY.G2.04.1,data/text_data/micusp_body/PSY.G2.04.1.txt,Early Predictors of Later Reading Ability,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Methodology section, Discussion of results section, Reference to sources"
PSY.G2.05.1,data/text_data/micusp_body/PSY.G2.05.1.txt,A Brief Critique of the DSM-IV,Psychology,Second Year Graduate,PSY,G2,F,NS,,Critique,"Definitions, Reference to sources"
PSY.G2.06.1,data/text_data/micusp_body/PSY.G2.06.1.txt,Biological Aspects of Behavior,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Literature review section, Reference to sources"
PSY.G2.06.2,data/text_data/micusp_body/PSY.G2.06.2.txt,Social / Organizational Aspects of Behavior,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,Reference to sources
PSY.G2.07.1,data/text_data/micusp_body/PSY.G2.07.1.txt,Incorporating Emotion into a Unified Theory of Cognition,Psychology,Second Year Graduate,PSY,G2,M,NS,,Report,"Definitions, Tables, graphs or figures, Literature review section, Reference to sources"
PSY.G2.08.1,data/text_data/micusp_body/PSY.G2.08.1.txt,Dissatisfactions with Job Satisfaction Measurement: The Context-Dependency of Work Attitudes,Psychology,Second Year Graduate,PSY,G2,M,NS,,Essay,"Discussion of results section, Literature review section, Reference to sources"
PSY.G2.09.1,data/text_data/micusp_body/PSY.G2.09.1.txt,Implicit Racism: Cognitive Origins and Potential Interventions,Psychology,Second Year Graduate,PSY,G2,M,NS,,Report,Reference to sources
PSY.G2.10.1,data/text_data/micusp_body/PSY.G2.10.1.txt,Can projective assessment instruments be helpful with the five common reasons for psychological testing?,Psychology,Second Year Graduate,PSY,G2,F,NNS,Korean,Essay,Reference to sources
PSY.G2.10.2,data/text_data/micusp_body/PSY.G2.10.2.txt,Understanding Dorris's The Broken Cord from a Multiple Systems Perspective,Psychology,Second Year Graduate,PSY,G2,F,NNS,Korean,Essay,Reference to sources
PSY.G2.10.3,data/text_data/micusp_body/PSY.G2.10.3.txt,Hippocampal Abnormalities in Psychiatric Disorders,Psychology,Second Year Graduate,PSY,G2,F,NNS,Korean,Report,"Definitions, Literature review section, Reference to sources"
PSY.G2.10.4,data/text_data/micusp_body/PSY.G2.10.4.txt,Evaluation of Behavioral and Cognitive Behavioral Theories and Interventions,Psychology,Second Year Graduate,PSY,G2,F,NNS,Korean,Critique,Reference to sources
PSY.G2.10.5,data/text_data/micusp_body/PSY.G2.10.5.txt,Critique of the DSM-IV,Psychology,Second Year Graduate,PSY,G2,F,NNS,Korean,Critique,"Definitions, Problem-solution pattern, Reference to sources"
PSY.G2.11.1,data/text_data/micusp_body/PSY.G2.11.1.txt,Emerging reading ability: interplay between theory and research,Psychology,Second Year Graduate,PSY,G2,F,NNS,Cantonese,Report,Reference to sources
PSY.G2.11.2,data/text_data/micusp_body/PSY.G2.11.2.txt,Constraints on a big-picture of cognitive development,Psychology,Second Year Graduate,PSY,G2,F,NNS,Cantonese,Report,Reference to sources
PSY.G2.12.1,data/text_data/micusp_body/PSY.G2.12.1.txt,A Brief History of Social &amp; Organizational Psychology,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,Reference to sources
PSY.G2.13.1,data/text_data/micusp_body/PSY.G2.13.1.txt,"Think Globally, Act Locally",Psychology,Second Year Graduate,PSY,G2,F,NS,,ResearchPaper,"Discussion of results section, Methodology section, Problem-solution pattern, Tables, graphs or figures, Reference to sources"
PSY.G2.14.1,data/text_data/micusp_body/PSY.G2.14.1.txt,How Do Children Learn from Television?,Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Tables, graphs or figures, Reference to sources"
PSY.G2.15.1,data/text_data/micusp_body/PSY.G2.15.1.txt,"The Product, Process, and Prediction of Precocious Reading",Psychology,Second Year Graduate,PSY,G2,F,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PSY.G3.01.1,data/text_data/micusp_body/PSY.G3.01.1.txt,Environmental and Social Influences on Sula,Psychology,Third Year Graduate,PSY,G3,F,NS,,Essay,"Problem-solution pattern, Reference to sources"
PSY.G3.02.1,data/text_data/micusp_body/PSY.G3.02.1.txt,Communication of Appetitive Emotion in Rats: Exploring the Nature of 50kHz Ultrasonic Vocalizations,Psychology,Third Year Graduate,PSY,G3,M,NS,,Proposal,Reference to sources
PSY.G3.03.1,data/text_data/micusp_body/PSY.G3.03.1.txt,"Culture, Mental Disorders, and Evolutionary Analyses",Psychology,Third Year Graduate,PSY,G3,F,NS,,Essay,"Definitions, Problem-solution pattern, Literature review section, Reference to sources"
PSY.G3.03.2,data/text_data/micusp_body/PSY.G3.03.2.txt,A Cultural and Evolutionary Analysis of Dissociative Identity Disorder / Multiple Personality Disorder,Psychology,Third Year Graduate,PSY,G3,F,NS,,Report,"Definitions, Reference to sources"
PSY.G3.04.1,data/text_data/micusp_body/PSY.G3.04.1.txt,Individual Differences in Decision Making: Need for Cognition and Need to Maximize,Psychology,Third Year Graduate,PSY,G3,F,NS,,Report,"Definitions, Tables, graphs or figures, Reference to sources"
PSY.G3.05.1,data/text_data/micusp_body/PSY.G3.05.1.txt,An Optimistic Origin for Naive Causal Theories of Attributions,Psychology,Third Year Graduate,PSY,G3,F,NS,,Report,"Discussion of results section, Literature review section, Reference to sources"
PSY.G3.06.1,data/text_data/micusp_body/PSY.G3.06.1.txt,Development of the Heteronormative Attitudes and Beliefs Scale ,Psychology,Third Year Graduate,PSY,G3,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Literature review section, Tables, graphs or figures, Reference to sources"
PSY.G3.07.1,data/text_data/micusp_body/PSY.G3.07.1.txt,Walker Percy&#8217;s The Loss of the Creature,Psychology,Third Year Graduate,PSY,G3,M,NS,,Report,
PSY.G3.08.1,data/text_data/micusp_body/PSY.G3.08.1.txt,Sexual Harassment... Not so sexual,Psychology,Third Year Graduate,PSY,G3,F,NS,,Essay,"Definitions, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.01.1,data/text_data/micusp_body/SOC.G0.01.1.txt,Ideology and the Transition to Democracy,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,
SOC.G0.02.1,data/text_data/micusp_body/SOC.G0.02.1.txt,The Nature of Poverty,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Critique,
SOC.G0.02.2,data/text_data/micusp_body/SOC.G0.02.2.txt,Potential Causes of Suicide,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,ResearchPaper,"Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.03.1,data/text_data/micusp_body/SOC.G0.03.1.txt,Individual and Societal Determinants of Suicidal Behavior,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,ResearchPaper,"Abstract, Tables, graphs or figures, Methodology section, Discussion of results section, Literature review section, Reference to sources"
SOC.G0.03.2,data/text_data/micusp_body/SOC.G0.03.2.txt,The Role of Gender in a Class Analysis of Poverty,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Critique,Reference to sources
SOC.G0.03.3,data/text_data/micusp_body/SOC.G0.03.3.txt,Spanish as a National Language of the United States,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,Reference to sources
SOC.G0.03.4,data/text_data/micusp_body/SOC.G0.03.4.txt,Domestic Violence as a Social Problem: The Origins of its Construction and Implications for Future Institutional Response,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,"Methodology section, Reference to sources"
SOC.G0.04.1,data/text_data/micusp_body/SOC.G0.04.1.txt,How Reclaiming Solidarity Can Heal a Sick France: A Research Proposal,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Proposal,"Methodology section, Problem-solution pattern, Reference to sources"
SOC.G0.05.1,data/text_data/micusp_body/SOC.G0.05.1.txt,Critique of Gandhi,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,Reference to sources
SOC.G0.05.2,data/text_data/micusp_body/SOC.G0.05.2.txt,The Economics of Poverty,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,Reference to sources
SOC.G0.06.1,data/text_data/micusp_body/SOC.G0.06.1.txt,Race and the Frequency of Developing Type II Diabetes,Sociology,Final Year Undergraduate,SOC,G0,M,NS,,Report,"Definitions, Problem-solution pattern, Discussion of results section"
SOC.G0.07.1,data/text_data/micusp_body/SOC.G0.07.1.txt,Restrictive Covenants and their Role in the Rise of Residential Segregation in the US in the First Half of the 19th Century,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,"Abstract, Reference to sources"
SOC.G0.08.1,data/text_data/micusp_body/SOC.G0.08.1.txt,Coastal-Inland Inequalities in China,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,Reference to sources
SOC.G0.09.1,data/text_data/micusp_body/SOC.G0.09.1.txt,Agency and Laziness,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,
SOC.G0.10.1,data/text_data/micusp_body/SOC.G0.10.1.txt,Book Review: The Second Shift by Arlie Russell Hochschild,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,
SOC.G0.11.1,data/text_data/micusp_body/SOC.G0.11.1.txt,Abortion in the 21st century,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,ResearchPaper,"Methodology section, Discussion of results section, Tables, graphs or figures"
SOC.G0.11.2,data/text_data/micusp_body/SOC.G0.11.2.txt,Gender in Schools,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,Reference to sources
SOC.G0.11.3,data/text_data/micusp_body/SOC.G0.11.3.txt,Gender Dialogue,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,
SOC.G0.12.1,data/text_data/micusp_body/SOC.G0.12.1.txt,Educational Autobiography in a Sociology Eye,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,CreativeWriting,Reference to sources
SOC.G0.12.2,data/text_data/micusp_body/SOC.G0.12.2.txt,Research Paper on Tracking,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Essay,Reference to sources
SOC.G0.13.1,data/text_data/micusp_body/SOC.G0.13.1.txt,Thoughts on the 40 Year Old Virgin,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,Reference to sources
SOC.G0.13.2,data/text_data/micusp_body/SOC.G0.13.2.txt,Sociological Perspectives on Organ Donation Against the Backdrop of Various Religions,Sociology,Final Year Undergraduate,SOC,G0,F,NS,,Report,Reference to sources
SOC.G0.14.1,data/text_data/micusp_body/SOC.G0.14.1.txt,Urrea&#8217;s The Devil&#8217;s Highway,Sociology,Final Year Undergraduate,SOC,G0,M,NS,,Report,
SOC.G1.01.1,data/text_data/micusp_body/SOC.G1.01.1.txt,The Self and Other in Society,Sociology,First Year Graduate,SOC,G1,F,NS,,Essay,"Definitions, Reference to sources"
SOC.G1.01.2,data/text_data/micusp_body/SOC.G1.01.2.txt,Reconsidering the Black-White Binary: Where Do We Go from Here?,Sociology,First Year Graduate,SOC,G1,F,NS,,Essay,"Definitions, Reference to sources"
SOC.G1.02.1,data/text_data/micusp_body/SOC.G1.02.1.txt,"Concepts of Polanyi, Adrent and Harbermas in a conceptual network of utilitarian and liberal social thoughts: Part 1",Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Report,Reference to sources
SOC.G1.02.2,data/text_data/micusp_body/SOC.G1.02.2.txt,"Concepts of Polanyi, Adrent and Harbermas in a conceptual network of utilitarian and liberal social thoughts: Part 2",Sociology,First Year Graduate,SOC,G1,F,NNS,Chinese,Report,Reference to sources
SOC.G1.03.1,data/text_data/micusp_body/SOC.G1.03.1.txt,Social Movements Literature Review,Sociology,First Year Graduate,SOC,G1,F,NS,,Report,"Tables, graphs or figures, Literature review section, Reference to sources"
SOC.G1.04.1,data/text_data/micusp_body/SOC.G1.04.1.txt,Freud and Heidegger,Sociology,First Year Graduate,SOC,G1,F,NS,,Report,Reference to sources
SOC.G1.05.1,data/text_data/micusp_body/SOC.G1.05.1.txt,"Marx and Hobbes on Social Division, Historical Change, and the State",Sociology,First Year Graduate,SOC,G1,M,NS,,Essay,"Definitions, Reference to sources"
